ID|Text|Data
1057795666372648960|@ciro_nogueira @Marbenje #BolsonaroNoPrimeiroTurno22|2022-09-18 20:21:29+00:00
1306707521441333251|@George_J74 @GugaNoblat Quer mais vergonha do q apoiar o maior corrupto q o país já teve?!?!Q inclusive o próprio fez comício no caixão da esposa! 🤫🤫🤫🤫🤫 #PTNuncaMais #BolsonaroNoPrimeiroTurno22 🇧🇷🙏💪|2022-09-18 20:21:31+00:00
1483207489260863497|#BolsonaroNoPrimeiroTurno22 #BolsonaroReeleitoNoPrimeiroTurno #Bolsonaro22|2022-09-18 20:21:55+00:00
1037809600840589312|@Maluan52139885 @Ducleres7 Obrigada!!|2022-09-18 20:22:07+00:00
3380746403|@eliasjabbour #LulaNo1oturno|2022-09-18 20:22:35+00:00
1408532356659564544|@LulaOficial Vc tem que assumir é uma cela na papuda…. Lá é o seu lugar e não na presidência de nosso país. #BolsonaroNoPrimeiroTurno22|2022-09-18 20:22:35+00:00
28144688|@naraahmendes @FlviaLeo16 @jairbolsonaro #BolsonaroNoPrimeiroTurno22|2022-09-18 20:22:57+00:00
1439013534772482048|"@Mikedel41067141 @CRISTIN11455568 Seguindo Mike.
Muito grata por seguir meu perfil exclusivo de apoio a Bolsonaro.
Sigo a todos que apoiam Bolsonaro 22.
#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:23:24+00:00
84986389|@Jouberth19 Sim|2022-09-18 20:23:49+00:00
821117040236855300|"@sabrondani1 @o_antagonista Economiza o choro. Sao MAIS 4 anos. 🙏🏼🙏🏼🙏🏼🇧🇷🇧🇷🇧🇷
#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:23:53+00:00
1565763660093456385|@lesquatregialli @LulaOficial Kkkkkkk nem velório estava podendo ter. Como ele iria. #BolsonaroNoPrimeiroTurno22|2022-09-18 20:23:55+00:00
1529953950065123328|@JOAO__KNORR @Paranapipas Seguindo SDV 💪💪💪🇧🇷🇧🇷🇧🇷|2022-09-18 20:24:01+00:00
151593871|"@MaraOliviaPo @sabrondani1 @o_antagonista Oii! O Pan ta dando 25,00 pra todos que se cadastrarem! É muito fácil de ganhar!
Só se cadastrar pelo link do meu fixado (pra ativar a promoção) e criar a conta.
A conta ativa na hora e o dinheiro cai junto. Da pra fazer pix!
TUTORIAL NO MEU FIXADO"|2022-09-18 20:24:09+00:00
1483730576574193665|@joicehasselmann Contagem regressiva pra derrota traidora 😂😂 #BolsonaroNoPrimeiroTurno22|2022-09-18 20:24:11+00:00
1057795666372648960|"@Ane_Climaco @ciro_nogueira Eu tbm, e quando esse grito sair, vai lavar a alma.
#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:24:19+00:00
1443690592215650305|@RitaRaniltda @Cleytonluisss #Seguidnoaqui|2022-09-18 20:24:28+00:00
1157243471079583747|"@gleisi A inveja mata ou descontrola kkkkkkkkkkkkkk

#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:24:39+00:00
1439013534772482048|"@PedroMiguelxiru @MonicaScapolat Seguindo .
Muito grata por seguir meu perfil exclusivo de apoio a Bolsonaro.
Sigo a todos que apoiam Bolsonaro 22.
#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:24:47+00:00
110730670|@gugachacra Globo se descabelando pra falar mal do Presidente! Chora ! #BolsonaroNoPrimeiroTurno22|2022-09-18 20:24:50+00:00
843293307715424256|@FabMont70 #BolsonaroNoPrimeiroTurno22|2022-09-18 20:25:05+00:00
1566200436587216897|@AugustoNPistola 22 #BolsonaroNoPrimeiroTurno22  #LULADRAO|2022-09-18 20:25:06+00:00
1256645955178434560|@senadorhumberto #BolsonaroNoPrimeiroTurno22    O choro é livre 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷|2022-09-18 20:25:14+00:00
2387050972|@eberOrate @xicosa Errou ali no post , não é janeiro é outubro ! #BolsonaroNoPrimeiroTurno22|2022-09-18 20:25:23+00:00
924323905283731456|Precisamos de mais agricultura familiar, só dessa forma conseguirmos diminuir o preço dos alimentos dentro do Brasil. #LulaNo1oturno #lulanacnn #LulaNoPrimeiroTurno #LulaPresidente2022 #LulaPresidente13|2022-09-18 20:25:53+00:00
3972963735|"""O Brasil não é partido.
O Brasil é nosso país""
Lula em #Florianopolis 
#LulaNo1oturno 
#FazoL"|2022-09-18 20:26:27+00:00
1547187758178918400|"@LulaOficial @dilmabr Sem dúvida Lula, você é o cara! Parabéns pela sua campanha. Está show!
#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:26:33+00:00
1458090955882520587|@guarana2022 #LulaNo1oturno #LulaPresidente13 #LulaEoPT13deFioApavio|2022-09-18 20:26:33+00:00
12042172|@AdeliaEleicao22 @LulaOficial @marciofrancasp @julianapt @Haddad_Fernando eu que agradeço, e espero mesmo que vc seja eleita :)|2022-09-18 20:26:37+00:00
41114642|@energiacosmica @Nilsonhandebol #LulaNo1oturno|2022-09-18 20:26:38+00:00
1564889513616351232|@DanielC42901179 Simmm|2022-09-18 20:26:44+00:00
1440278837938438154|@DanielC42901179 Eu acredito! Vai ser no primeiro turno! 🇧🇷💚2️⃣2️⃣|2022-09-18 20:26:44+00:00
1569751372580683776|@Jouberth19 @jairbolsonaro 1|2022-09-18 20:26:48+00:00
4849868859|"Satanás, anota uns nomes aí pfv... 
Esse povo que não transa é lasca. 🙄 tudo bolsominion! Hahaha
#LulaNo1oturno #LulaPresidente13 #PT"|2022-09-18 20:27:02+00:00
1565485851043307520|@georgia_jorge3 @FClubeBolsonar5 @Netto64533031 @BolsonaroSP @jairbolsonaro Boa sorte, só falta o povo pra vcs ganharem algo rsrs|2022-09-18 20:27:21+00:00
1513340842542567425|@AugustoNPistola #BolsonaroNoPrimeiroTurno22|2022-09-18 20:27:22+00:00
1109161752544112643|"A Globo esconde o 22 do logo das Eleições...
#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:27:23+00:00
1525797260281397248|@BrazilFight #BolsonaroNoPrimeiroTurno22|2022-09-18 20:27:33+00:00
1347709663|"Estamos com um excelente time em campo, não se mexe em time que está ganhando. Sigamos firmes com o nosso Presidente Bolsonaro.
#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:27:34+00:00
1428786169282715657|"@ciro_nogueira @AnaFerreira227 Pensei a mesma coisa ! 
#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:27:44+00:00
879894056901410820|"@AugustoNPistola ✅2️⃣2️⃣

#Bolsonaro22 🇧🇷
#BolsonaroReeleito 🇧🇷
#BolsonaroNoPrimeiroTurno 🇧🇷
#BolsonaroNoPrimeiroTurno22 🇧🇷"|2022-09-18 20:27:57+00:00
430102351|é impossível não se emocionar ouvindo o papis falar!!! é aquele negócio, a escolha não é difícil. quanta gente incrível q eu conheci hoje, lutando por um Brasil melhor. foi lindo! #LulaNo1oturno #Lula13 #LulaPresidente13 @LulaOficial @JanjaLula @lulaverso|2022-09-18 20:28:04+00:00
58543714|"Eu me espantando com coisas q eu não deveria mais e me espantando com coisas q eu deveria sim.
É um eita atrás de vixe. 
O importante é acabar com isso no 1 turno.
#LulaNo1oturno"|2022-09-18 20:28:05+00:00
1570464092086738955|"Fazendo novos amigos porque os antigos são bolsominions.
#LulaNo1oturno 
#LulaNo1ºTurno 
#LulaNoPrimeiroTurno 
#LulaPresidente13 
#Lula"|2022-09-18 20:28:06+00:00
954089573646290944|"@gauche1460 @PrjorgeS @pinho_ray @LulaOficial @henrybracho03 @GeovannyLucas8 @CarolineSilvaO6 @tucaandy @SergioRadeglia @OtavioLula1 @sousa32mutum @pededeca @Juma39647634 @isabele32238006 @Fabiane28059628 Vamos juntos meu queridão #LulaNo1oturno @gauche1460 ...
É nossa democracia que está em jogo"|2022-09-18 20:28:07+00:00
1529953950065123328|@RitaRaniltda @Cleytonluisss Seguindo SDV 💪💪💪🇧🇷🇧🇷🇧🇷|2022-09-18 20:28:12+00:00
95467908|@Jouberth19 @jairbolsonaro 1|2022-09-18 20:28:18+00:00
1057785168180793345|"@malideia @thaispsic @LucianoHangBr Que fique por lá com esses apoiadores.
Porque no Brasil vai dar #LulaNo1oturno"|2022-09-18 20:28:24+00:00
1464244857636016132|@LulaOficial #BolsonaroNoPrimeiroTurno22|2022-09-18 20:28:40+00:00
1513340842542567425|@flferronato #BolsonaroNoPrimeiroTurno22|2022-09-18 20:28:56+00:00
1518884890816745475|@RDoelinger @taliriapetrone Tomaaaa|2022-09-18 20:29:34+00:00
2206751133|@Jouberth19 São Paulo 🇧🇷🇧🇷🇧🇷B22|2022-09-18 20:29:59+00:00
2496009986|Não sei vocês,  mas estou muito ansiosa para o dia 02 de outubro. #LulaNo1oturno #LulaPresidente13|2022-09-18 20:30:20+00:00
1421495433864548353|@EliseCavi @pauloomonteiro1 @Marcos_BR_2022 @elyelmoreno @KesiaBolson22 @Cefa_Kadu @somarfred2022 @Elianad202934 @GenivaldoCustd1 @rbzatti Seguindo a todos, sdv 🤝🇧🇷🇧🇷🇧🇷|2022-09-18 20:30:21+00:00
4033612665|@senadorhumberto Escândalo é roubar e mentir. Isso vcs entendem muito bem. #BolsonaroNoPrimeiroTurno22 🇧🇷|2022-09-18 20:30:32+00:00
148142515|@Robertocrz @Nilsonhandebol @LulaOficial SDV|2022-09-18 20:30:49+00:00
1245719150003212289|"@AugustoNPistola 22
#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:31:02+00:00
1083125733189398528|@bialcure 👏👏👏👏👏|2022-09-18 20:31:14+00:00
995427831483129856|@_AmandaKlein @veramagalhaes Igualdade e Liberdade. Por isso #BolsonaroNoPrimeiroTurno22|2022-09-18 20:31:28+00:00
1376834195557908480|"@senadorhumberto Eu Humberto Bosta, tá nervosinho é kkkkkkkkkkkkkk 
#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:31:36+00:00
490709115|@lucianenasci @Nilsonhandebol #LulaNo1oturno|2022-09-18 20:32:00+00:00
1427046941603598340|"Muito obrigado aos mestres
@SERGIOR49076581 @DercyBolsonaro @JOAO__KNORR 
Atingimos 1k

Obrigado a todos Patriotas.

Seguimos em frente para a vitória em #BolsonaroNoPrimeiroTurno22"|2022-09-18 20:32:01+00:00
1566535889265770497|@ciro_nogueira @g_garc3 Tic tac tic tac STF e TSE #BolsonaroNoPrimeiroTurno22  🇧🇷🇧🇷2️⃣2️⃣📍|2022-09-18 20:32:04+00:00
133013134|@Jouberth19 @jairbolsonaro 2|2022-09-18 20:32:08+00:00
1175243571886211072|@soareslanna901 @Nilsonhandebol @LulaOficial Seguindo 🚩|2022-09-18 20:32:13+00:00
387033793|@ClaurioNeves Eu vou votar no #LulaNo1oturno|2022-09-18 20:32:19+00:00
1566380850220089346|"@nikolas_dm Piada sem graça
Só na sombra dos eventos históricos
7 de setembro
Velório da rainha 
02/10 fim da linha 
Melhor JAIR se acostumando
#LulaNo1oturno"|2022-09-18 20:32:25+00:00
1238823445711986690|@DeputadoFederal Eu #BolsonaroNoPrimeiroTurno22|2022-09-18 20:32:28+00:00
1486980416779268098|@PedroRonchi2 @SergiusAugustus #LulaNo1oturno|2022-09-18 20:32:37+00:00
987084825566896128|"E minha patroa Bolsonarista que quando eu falei que iria votar no @LulaOficial e tava torcendo pra ele ganhar, disse que iria me mandar embora caso ele vencesse a eleição 🫤 @Anitta seja minha patroa mulher.
#LulaNo1oturno 
#LulaNoPrimeiroTurno 
#LulaPresidente13"|2022-09-18 20:32:40+00:00
1516029336872235008|@MarceloLins68 Ei vou te contar um segrwdo: vai ser no primeiro turno 🤷🏻‍♀️💪🏻💪🏻💪🏻🇧🇷🇧🇷🇧🇷 #BolsonaroNoPrimeiroTurno22|2022-09-18 20:32:43+00:00
1513340842542567425|@Fiuzafirmao2 #BolsonaroNoPrimeiroTurno22|2022-09-18 20:32:50+00:00
1175243571886211072|"Faltam 2 domingos pra votar no 1️⃣3️⃣🇧🇷, votar na esperança e no amor ❤️ 
É Lulaaaaaa🚩🚩
Copie e cole. Vou votar em Lula! Sou Lula! Quem  for votar no Lula, me segue que eu sigo de volta! 
@Nilsonhandebol🚩
@LulaOficial🚩
#LulaPresidente13 🚩
#Lula13🚩
#LulaNo1oturno🚩"|2022-09-18 20:32:59+00:00
1271511736789741571|@carmenmartins @77_frota Exato, eu quetinha e caladinha vou lá apertar meu 13 e confirmar 😊|2022-09-18 20:33:09+00:00
1515439503388852226|"@senadorhumberto VCS ESTÃO TODOS DESESPEROS!!!
BOLSONARO ALÉM LEVAR MILHARES DE PESSOAS POR ONDE PASSA, VAI PARA INGLATERRA E LÁ VIRA REI !!!

CHUPA PTZADA !!!
COLOCA O RABINHO ENTRE AS PERNAS POR VAI SER NO 1° TURNO!!!

#BolsonaroNoPrimeiroTurno22 
#BolsonaroReeleitoEm2022"|2022-09-18 20:33:25+00:00
878798064907145217|@MaraOliviaPo @o_antagonista Se for, são mais 4 anos de desgraça com essa milicada corrupta e esse bando de pastores malfeitores.|2022-09-18 20:33:36+00:00
1238823445711986690|@LulaOficial Sei. O STF não permitiu ninguém. Nem a família podia acompanhar o funeral. Deixa de ser mentiroso! #BolsonaroNoPrimeiroTurno22|2022-09-18 20:33:51+00:00
1403675484202938369|22 #BolsonaroNoPrimeiroTurno22|2022-09-18 20:34:08+00:00
1477381833465683971|@patigeorg @FlavioBolsonaro Ele Sim! É Bolsonaro! Ou Jair ou Já Era!|2022-09-18 20:34:12+00:00
1428786169282715657|"@ciro_nogueira @AnaFerreira227 O mundo todo está de olho no funeral da rainha, Bolsonaro como bom estrategista, escolheu um PADRE e um PASTOR para acompanha-lo. Dando recado ao mundo, no funeral da rainha, sem precisar falar uma palavra !! O cara é um gênio !! 🇧🇷🙌🏻
#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:35:36+00:00
1560091703700250626|"@geraldoalckmin @LulaOficial O Ladrão disse q Agro é fascista: canalhice ! 
Respeitem, canalhice!
#BolsonaroNoPrimeiroTurno22 2️⃣2️⃣👊🏼2️⃣2️⃣👊🏼2️⃣2️⃣"|2022-09-18 20:35:45+00:00
388246659|@FabianoViquetti @SERGIOR49076581 @JOAO__KNORR Uhuuuuuu parabéns Fabiano!! 👊🏻🇧🇷 Tamojunto sempre, amigo!!|2022-09-18 20:35:53+00:00
1375617117123457026|"Hoje virei um voto do eleitor do @cirogomes no primeiro turno pra votar em @LulaOficial já no primeiro turno. É sobre dialogar e mostrar a importância do voto útil. 

#LulaNo1oturno #forabolsonaro"|2022-09-18 20:36:05+00:00
783454847790157824|@ozeiascarvalho @Celiopadilha Sdv #BolsonaroNoPrimeiroTurno22|2022-09-18 20:36:08+00:00
1512084416|@EliseCavi @oconservador22_ @anacomentandoo @DilzaDinizz @GiacomaMirka @CharlieDiorges @abencoada63 @MR_ELIABE @lisztd1 @gelaet2 Feito|2022-09-18 20:36:08+00:00
1336063485621506050|"@Fandrebh @Nilsonhandebol @LulaOficial Vou votar em Lula estou com Lula sigo todos de volta esquerda segue esquerda
🚩🚩🚩🚩🚩🚩"|2022-09-18 20:36:19+00:00
1436153269802479618|"@renato_rovai @fabiowoficial Entao faca a conta dos gastos em libras bobão e veja o percentual, quer q desenhe?
Um dos maiores custos de vida do planeta é no Reino Unido.
#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:36:56+00:00
1421495433864548353|@EliseCavi @DireitaDrica @PastorCapa @LuziaAz @SoMiguelArcanj4 @Cacialimasilva @ricardo45866060 @AdelorSantos @MQ190467 @adejaime_souza @mayraferrari1 Seguindo a todos, sdv 🤝🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷|2022-09-18 20:37:19+00:00
3093403383|"Lula em Floripa, tudo pra mim! ♥️⭐🚩
#LulaNo1oturno #LulaPresidente13"|2022-09-18 20:37:25+00:00
1567236783716417536|@mariarosa_moura SDV|2022-09-18 20:37:26+00:00
840261328493260800|@AugustoNPistola Simmmmm 22 #BolsonaroNoPrimeiroTurno22|2022-09-18 20:37:52+00:00
1258614134624616448|@SimoneLimaPime1 @euvim181 Vai ser Lulaladrão na cadeia. Lugar onde ele jamais poderia ter saído|2022-09-18 20:37:58+00:00
1545570075549343749|"@FabianoViquetti @SERGIOR49076581 @DercyBolsonaro Fico muito feliz em ter ajudado um pouquinho nessa sua trajetória! Uma honra ter você como meu amigo! 
RUMO AOS 2K! 💪🙂
TMJ! 🙂👊🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷"|2022-09-18 20:38:15+00:00
2354663352|@FernandoHoliday #LulaNo1oturno|2022-09-18 20:38:15+00:00
1563146677053116417|@arnoldonunes @Nilsonhandebol Com prazer|2022-09-18 20:38:22+00:00
1569366434492325892|"@FranciscaBadar1 dúvida cruel 🤣 .. eu já decidi: vou de manhã
#BolsonaroNoPrimeiroTurno22 
#TarcisioGovernadorSP2022 
#MarcosPontes222"|2022-09-18 20:38:29+00:00
1428317768768802823|Faz o L, #LulaNo1oturno|2022-09-18 20:38:37+00:00
2624631989|"@rosangelamorosp Quem está fraudando domicílio eleitoral, tu ou o conge ? Um no PR e outro em SP?  Não posso provar mas tenho convicção que um dos dois está de maracutaia. Ridícula! 
#LulaNo1oturno"|2022-09-18 20:39:05+00:00
1186083875698728960|@Jouberth19 Sc|2022-09-18 20:39:20+00:00
885116631713763332|@AmorimQAP @TaniaCBAguiar @AnnaS_Gdottir @MariaVa70489407 @augustotomanov @WilmarPetista @Nara59538080 @JAlves51579275 @CleuzaTur @Tweetando12 @CleuzaturC @LadyCasannova @vidaloukanomar @YaiaSobreira @RogriaFranca1 @Manovalter2 @borgescm @DjoaoquarenT13 @ValdiviaLiette @IsabelFeijMach1 @ClaraidesPerei3 @PradoEimar @lully_kitten @parasamuel @MarcioRomanha @JosedeliZedali @che_zl @ZehChe @PetistaAlerta @pradoedna583 @LStockl @VniaCarvalhobo1 @13ObrigadoLula @1960Denize @EstrelaMaria2 @Amora96757846 @RobertoBarros13 @marineslazzaron @Lora94353574 @Mano1Ju @Ale84853364 @F_gholamzade @martinsilca @ro_lustosa @PrjorgeS @tataavengers @Susan_Blum @augustondd @barbosa_mcec @Mich_elebs #LulaNo1oturno Eu Acredito.|2022-09-18 20:39:23+00:00
1545166790791151618|"Ei bosonario vai toma no cu
#LulaNo1oturno"|2022-09-18 20:39:39+00:00
1571264023454179330|@SimoneLimaPime1 @euvim181 E se por um acaso der Bolsonaro nessa eleição, o que falar do povo brasileiro?|2022-09-18 20:40:24+00:00
931022287066804224|@madruga2022 @foraEsquerdaB @tarcisiogdf TKS irmão|2022-09-18 20:41:00+00:00
1470340484778414080|@Debora_D_Diniz #LulaNo1oturno|2022-09-18 20:41:01+00:00
2471813564|@Jouberth19 Sim!|2022-09-18 20:41:04+00:00
1570457593449009154|@Josealison1997 @reinaldoazevedo Tu é marmitinha de bandido hahahahahah|2022-09-18 20:41:33+00:00
1518698702659067904|@GugaNoblat #BolsonaroNoPrimeiroTurno22|2022-09-18 20:41:55+00:00
1558245370492293120|"@JujuJutoman @idelioficial @LulaOficial Bora??? É NO 1º TURNO!!!

🌟🦑        🦑     🦑🦑🦑
🦑🌟   🦑🦑                   🦑
🌟🦑        🦑           🦑🦑
🦑🌟        🦑                   🦑
🌟🦑        🦑     🦑🦑🦑
🦑🌟
🌟🦑
🦑🌟 LULA 13
🌟🦑🌟🦑🌟🦑
🦑🌟🦑🌟🦑🌟"|2022-09-18 20:41:58+00:00
368089300|@EliseCavi @DireitaDrica @PastorCapa @LuziaAz @SoMiguelArcanj4 @Cacialimasilva @ricardo45866060 @AdelorSantos @MQ190467 @adejaime_souza @mayraferrari1 Seguindo tds|2022-09-18 20:42:01+00:00
555443261|"Dep Federal,ganhar um salário de mais de R$33.000,00 para fazer o quê mesmo?
Enquanto a enfermagem,o professor, funções essenciais não há recursos para uma valorização.
#Enfermagem #Educação #professor 
#Farmaciapopular 
#Eleicoes2022 
#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:42:12+00:00
1545570075549343749|"Olhei esse perfil e gostei, segui e recomendo. 
Vamos dar aquele 🆙 no perfil do amigo @FabioCo45907639 com 235 seguidores, patriotas? Bora ajudar o amigo a crescer no Redbird?🦩💚💛
Certeza que todos serão SDV🔄
✅Sigam
✅Retuitem 
#BolsonaroNoPrimeiroTurno22 
🙂👊2️⃣2️⃣🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷"|2022-09-18 20:43:08+00:00
1479099124968480768|@Lora94353574 Meu presidente é @LulaOficial #LulaNo1oturno|2022-09-18 20:43:22+00:00
258510705|@Jouberth19 @jairbolsonaro 2|2022-09-18 20:43:37+00:00
1246112571800895490|@Jouberth19 @jairbolsonaro 2|2022-09-18 20:43:48+00:00
1475340091543465986|@AugustoNPistola #BolsonaroNoPrimeiroTurno22|2022-09-18 20:43:54+00:00
1454907167681781760|@FabianoViquetti @DercyBolsonaro @JOAO__KNORR Que maravilha, amigão ! O mérito é de todos os patriotas nota mil que tem esse espírito de união incrível! Tu mereces crescer, bem como todos os patriotas! Estamos juntos sempre!💪💪🇧🇷🇧🇷🤝🤝🙏🙏|2022-09-18 20:44:05+00:00
1565022464190693380|@AugustoNPistola 22 #BolsonaroNoPrimeiroTurno22|2022-09-18 20:44:08+00:00
1551262641930264576|@JOAO__KNORR @Paranapipas Seguindo.|2022-09-18 20:44:14+00:00
1561896044111319040|"1- Bolsonaro é popular;
2- Mandou muito bem em falar com o povo na Embaixada;
3- Michelle ESTÁ LINDA DEMAIS

PONTO

Qualquer comentário fora dessa linha, é puro ódio e inveja. 
#BolsonaroNoPrimeiroTurno22 #BolsonaroReeleitoNoPrimeiroTurno #Vote22"|2022-09-18 20:44:19+00:00
1545570075549343749|"Olhei esse perfil e gostei, segui e recomendo. 
Vamos dar aquele 🆙 no perfil do amigo @dann_landgraf com 290 seguidores, patriotas? Bora ajudar o amigo a crescer no Redbird?🦩💚💛
Certeza que todos serão SDV🔄
✅Sigam
✅Retuitem 
#BolsonaroNoPrimeiroTurno22 
🙂👊2️⃣2️⃣🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷"|2022-09-18 20:44:30+00:00
1568239943503192066|"Tentaram derrubar minha conta de novo hoje... 
Quando não gostam de algo que falamos eles vem em peso tentando bloquear fazendo denúncias... 
Vamos fazer o mesmo. 
#LulaNo1oturno 
EU PREFIRO LULA
FAZ O L"|2022-09-18 20:44:36+00:00
1257050041056968706|"Enquanto Jair tá na Inglaterra usando funeral para fazer campanha para uns abobados que vivem distante da realidade.
Lula tá em SC conquistando o coração e voto dos catarinenses inteligentes. ❤️
#LulaNo1oturno"|2022-09-18 20:44:40+00:00
1375429843777683459|@corsario30k @wadao27 #BolsonaroNoPrimeiroTurno22|2022-09-18 20:44:41+00:00
1243362291699060743|@gleisi #BolsonaroNoPrimeiroTurno22|2022-09-18 20:44:46+00:00
1472282666510827526|@JOAO__KNORR @FabioCo45907639 Seguindo|2022-09-18 20:44:57+00:00
1571223122648436738|@LeudinhoLira @Nilsonhandebol 🚩|2022-09-18 20:45:02+00:00
197342472|@Jouberth19 @jairbolsonaro 1 🇧🇷|2022-09-18 20:45:09+00:00
1571597717217886211|@BlogdoNoblat Não ficar triste não  #BolsonaroNoPrimeiroTurno22|2022-09-18 20:45:15+00:00
1400303597468983299|"@ciro_nogueira Tchau otario 
#LulaNo1oturno 🚩🇧🇷"|2022-09-18 20:45:20+00:00
1267846180328943620|@JOAO__KNORR @FabioCo45907639 Seguindo 🇧🇷🇧🇷🇧🇷|2022-09-18 20:45:31+00:00
1055458692878028800|"@gleisi #BolsonaroNoPrimeiroTurno22 
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷"|2022-09-18 20:45:35+00:00
1569841447087775745|@EliseCavi @oconservador22_ @anacomentandoo @DilzaDinizz @GiacomaMirka @CharlieDiorges @juedpe @abencoada63 @MR_ELIABE @lisztd1 @gelaet2 seguindo todos|2022-09-18 20:45:45+00:00
1241380516265373696|Isso ai @Ticostacruz o momento é de escolher entre o bem e o mal!! Tomara q seus seguidores entendam e façam o mesmo!! #LulaNo1oturno|2022-09-18 20:46:14+00:00
1269617327953321985|@tigrepaixao3 @lambflopado @forumpandlr Legal, parabéns pela criatividade. Fica com Deus e #BolsonaroNoPrimeiroTurno22|2022-09-18 20:46:19+00:00
252336726|@Jouberth19 @jairbolsonaro 1 - Excelente|2022-09-18 20:46:43+00:00
1355279246726467586|@marciapira @gugachacra 👏👏👏👏👏👏|2022-09-18 20:47:05+00:00
1520464718162448384|"Próximo passo dos DESESPERADOS
""Querem proibir do Bolsonaro ser Bolsonaro""

#BolsonaroNoPrimeiroTurno22"|2022-09-18 20:47:30+00:00
1148374538364891137|"@LulaOficial ❤️
#LulaEmFloripa 
#LulaNo1oturno"|2022-09-18 20:47:40+00:00
1437023028425150474|@JOAO__KNORR @FabioCo45907639 SEGUINDO sdv @RoseliAlbino1|2022-09-18 20:48:18+00:00
1519829945073250305|@ravache_sylvia @reinaldoazevedo Kkkkk aguarde…. Pra ver o que vai acontecer! Bozo nunca mais! #LulaNo1oturno|2022-09-18 20:48:25+00:00
1661525282|@JOAO__KNORR @dann_landgraf Seguindo retwitando e curtindo! 🇧🇷👍|2022-09-18 20:48:48+00:00
1569778851932442624|@JOAO__KNORR @FabioCo45907639 Seguindo 👊 SDV|2022-09-18 20:48:54+00:00
1563965524433948677|"@brittojr TU ÉS MESMO UM CABRITO. VTNOCÚ.
#BolsonaroNoPrimeiroTurno22 seu jumento"|2022-09-18 20:48:56+00:00
1471043122943729667|"@REGINAFEITOSADI Consideremos:

O PT venceu em 2002, 2006, 2010 e em 2014.

45% da população sem esgoto;
54% dos jovens não sabem matemática;
37% são analfabetos funcionais; 15 trilhões foram usados para aumento salarial, mais funcionários públicos, mais universidades deficitárias.

Pensemos."|2022-09-18 20:49:01+00:00
1437023028425150474|"@EliseCavi @DireitaDrica @PastorCapa @LuziaAz @SoMiguelArcanj4 @Cacialimasilva @ricardo45866060 @AdelorSantos @MQ190467 @adejaime_souza @mayraferrari1 SEGUINDO a todos
Sdv @RoseliAlbino1"|2022-09-18 20:49:13+00:00
1560091703700250626|"@renancalheiros @LulaOficial Os canalhas terão o q merecem: o pior!!
#BolsonaroNoPrimeiroTurno22 2️⃣2️⃣👊🏼2️⃣2️⃣👊🏼2️⃣2️⃣
👊🏼2️⃣2️⃣👊🏼2️⃣2️⃣👊🏼2️⃣2️⃣👊🏼"|2022-09-18 20:49:12+00:00
54723263|@GuerreiroAlex12 @MarceloOBruxo13 @Eduandradeef @MauricioGomesP7 @Elisa57664978 @PriBahiana @lola_marx22 @reinald45127856 @Solange83017423 @GilsonRusso @Antonio16969971 @Krisdiogo @Cornonaro1 @Cleonic73511121 @Magalhe9Vicente @borba1956 Seguindo 👏🏼👏🏼👏🏼|2022-09-18 20:49:18+00:00
2205195280|@Jouberth19 @jairbolsonaro 1|2022-09-18 20:49:21+00:00
1546966905164107776|@LulaOficial #BolsonaroNoPrimeiroTurno22|2022-09-18 20:49:26+00:00
907748977986154497|@BrazilFight #BolsonaroNoPrimeiroTurno22|2022-09-18 20:49:29+00:00
1141505406549790720|@CARLOSR86493600 #LulaNo1oturno|2022-09-18 20:49:58+00:00
878728267641081856|@ThiagoResiste @LulaOficial @dilmabr 13 #LulaNo1oturno|2022-09-18 20:49:58+00:00
1437023028425150474|@JOAO__KNORR @dann_landgraf SEGUINDO sdv @RoseliAlbino1|2022-09-18 20:49:59+00:00
1562191757323821063|@FlavioHAlessi Postei 🇧🇷|2022-09-18 20:50:23+00:00
65665737|@mariarosa_moura #BolsonaroNoPrimeiroTurno22|2022-09-18 20:50:27+00:00
1243362291699060743|@LulaOficial #BolsonaroNoPrimeiroTurno22|2022-09-18 20:50:28+00:00
1141505406549790720|@TikTokBrasil #LulaNo1oturno|2022-09-18 20:50:33+00:00
